,0
0,2.18277270425
1,1.16625965041
2,0.480915184868
3,0.0979878661526
4,0.0204408815904
5,0.202595449153
6,0.0305721186823
7,0.0576120290098
8,0.00899491774025
9,0.0303646913905
10,0.0511927150867
11,0.0429584828904
12,0.100417224318
13,0.161763936037
14,0.109057519031
15,0.0480194159491
16,0.0652393324843
17,0.0156672842969
18,0.096170504082
19,0.0370270737583
20,0.0388155899415
21,0.212720287876
22,0.0754290791736
23,0.138151568066
24,0.0943471677155
25,0.00127763838185
26,0.159878743055
27,0.019943810576
28,0.00304429173992
29,0.0636793831771
30,0.120100485569
31,0.0475058297852
32,0.223430613248
33,0.132043128969
34,0.198862502197
35,0.073462938564
36,0.0346325148994
37,0.0302089645298
38,0.145387326369
39,0.0230650904288
40,0.0998022938352
41,0.0675406204021
42,0.104535442452
43,0.29381824246
44,0.0279462583689
45,0.0363390970287
46,0.00729660880434
47,0.000690051064549
48,0.0205829061476
49,0.0710065031694
50,0.127080547881
51,0.241983065646
52,0.0966797564172
53,0.111339414585
54,0.0200565362175
55,0.0143843472979
56,0.0122573501584
57,0.0885325902944
58,0.0189919162254
59,0.0151049428911
60,0.0781239086868
61,0.00895003206
62,0.0311601086942
63,0.0576529439181
64,0.00742900025547
65,0.00716499805885
66,0.0696604415765
67,0.0304428156215
68,0.00319337677945
69,0.0971927662409
70,0.101308925196
71,0.00715840805653
72,0.0170305261596
73,0.0246935208005
74,0.0455343151618
75,0.132540730725
76,0.0173328803754
77,0.0200936705445
78,6.69046732006e-05
79,0.0372787317005
80,0.0904351346212
81,0.00203268745892
82,0.0102600986347
83,0.146475501103
84,0.115511749003
85,0.106558385765
86,0.0321364201969
87,0.0613936064255
88,0.0279144947382
89,0.0069352400484
90,0.0745566150005
91,0.0410846661361
92,0.0623631706793
93,0.0275818756395
94,0.116391889925
95,0.0599625348784
96,0.012073330482
97,0.0381835203567
98,0.0305480734442
99,0.00904051630468
100,0.0686585957697
101,0.00543466943801
102,0.0486748220924
103,0.0586793398721
104,0.166907630067
105,0.135481364812
106,0.118907521978
107,0.215844928409
108,0.0782140752336
109,0.0260862232904
110,0.122872760626
111,0.0216925365603
112,0.11240802589
113,0.245192367418
114,0.0166930953802
115,0.10102350859
116,0.0519908511949
117,0.0236554437168
118,0.0773294896012
119,0.0263571585645
120,0.0817692534553
121,0.0321180796936
122,0.0650001144462
123,0.143182845778
124,0.0610722655791
125,0.0116654865718
126,0.066617012312
127,0.0107054431364
128,0.0270037439659
129,0.0623516433255
130,0.000675224443738
131,0.0163647108395
132,0.0349451174075
133,0.0735580526518
134,0.0235655523119
135,0.0704136249182
136,0.0279498416595
137,0.0267310040045
138,0.04684743943
139,0.0403165207853
140,0.0765729513114
141,0.00946610529074
142,0.0940635454824
143,0.0460993278542
144,0.0625519233886
145,0.0761830464481
146,0.0394233893127
147,0.008512132103
148,0.0621899679932
149,0.0510031122143
150,0.0386137758086
151,0.0341966904184
152,0.0888245813685
153,0.0735288674613
154,0.109764690369
155,0.14359770993
156,0.142215720959
157,0.0754001931868
158,0.0389961041669
159,0.0915797373098
160,0.173518674584
161,0.023394744609
162,0.0685155011276
163,0.030652446294
164,0.0671807909601
165,0.0260442444228
166,0.171625903462
167,0.0985346146774
168,0.0401176538327
169,0.20879619553
170,0.183620718207
171,0.0975396511304
172,0.0752785244599
173,0.0762663502694
174,0.302568624177
175,0.160179124004
176,0.117171638239
177,0.111912810955
178,0.12800851055
179,0.0723140237602
180,0.0270504809448
181,0.0183543512089
182,0.0504300422165
183,0.00267283872607
184,0.26903797878
185,0.20565456094
186,0.148036044982
187,0.197458944813
188,0.117533758374
189,0.0243007792843
190,0.0783798534971
191,0.0419037929892
192,0.00930501278571
193,0.072410784236
194,0.0774978190893
195,0.057466856292
196,0.0375664402506
197,0.0687369305249
198,0.0402821975665
199,0.0221989859141
200,0.0244989836377
201,0.0114419010083
202,0.0532329721401
203,0.0175418298284
204,0.0900719130281
205,0.0970829179242
206,0.0172355455492
207,0.0317446467024
208,0.0759972929797
209,0.00851689196912
210,0.0108171568055
211,0.0553584947174
212,0.0542210295892
213,0.0708026731731
214,0.104379509845
215,0.218274230128
216,0.102581797298
217,0.00422849573875
218,0.00215116590282
219,0.194827970654
220,0.0231109859543
221,0.255233043682
222,0.00152244069046
223,0.0125400627573
224,0.0461414730225
225,0.0449321057693
226,0.146931572017
227,0.063470872489
228,0.144754086439
229,0.0793149901683
230,0.00312825646786
231,0.0406590406696
232,0.0648221836443
233,0.0351537188956
234,0.00779968754766
235,0.035778625759
236,0.0772576432592
237,0.0711350175918
238,0.0195332650137
239,0.0160001453574
240,0.0139396718944
241,0.271132164666
242,0.140276122592
243,0.0637142975807
244,0.103784661948
245,0.0929957492877
246,0.102273068059
247,0.108883276881
248,0.00253745868421
249,0.150621655397
250,0.178702203034
251,0.0135298495795
252,0.0373640555312
253,0.0889621394685
254,0.0378079348649
255,0.0784596999584
256,0.0529487773236
257,0.0447502293805
258,0.129683138709
259,0.174977327809
260,0.0221284178762
261,0.0202541093192
262,0.0497905670108
263,0.105775275843
264,0.0405457922753
265,0.014369829363
266,0.103839704835
267,0.0460937628224
268,0.0346750813231
269,0.00350018412865
270,0.145528370207
271,0.0288075582381
272,0.0485117413805
273,0.0547021693513
274,0.0238009861968
275,0.0407325554227
276,0.0479826404745
277,0.0254486539473
278,0.0690298873488
279,0.127925181205
280,0.117169918048
281,0.0361310709391
282,0.0815039552737
283,0.0987706604654
284,0.0284639554933
285,0.0920748602949
286,0.104262669883
287,0.0203508147803
288,0.0750069333288
289,0.0105412591398
290,0.0177340661541
291,0.00799356646073
292,0.0470799540249
293,0.0620162750861
294,0.00626450804698
295,0.0342837554937
296,0.141025806049
297,0.140824974491
298,0.0524567092024
299,0.116500168325
300,0.0235435754145
301,0.0971567345758
302,0.187810775408
303,0.170128710533
304,0.114445570448
305,0.11304954988
306,0.0888257181485
307,0.0690197066429
308,0.0985002674559
309,0.0191407948584
310,0.0119095841892
311,0.160250699119
312,0.156974368892
313,0.135553173731
314,0.0774040751068
315,0.0192925834667
316,0.0106212738382
317,0.145815626734
318,0.125517364116
319,0.176494303018
320,0.0264666159929
321,0.0743048066105
322,0.0862991604705
323,0.00601362821296
324,0.0326634283432
325,0.043257210143
326,0.0117406766798
327,0.0394621186603
328,0.0661378252942
329,0.0149334742409
330,0.0268099777745
331,0.0366839605349
332,0.0390169752658
333,0.00848635511867
334,0.113187803464
335,0.0127752737878
336,0.0164993676979
337,0.103729300306
338,0.0876152655809
339,0.0437402295164
340,0.0344408073855
341,0.141365622219
342,0.13981639763
343,0.151037109051
344,0.134335464957
345,0.162051351847
346,0.0134263364532
347,0.103826844057
348,0.100083915264
349,0.0604462635464
350,0.0212550249324
351,0.000681028352067
352,0.0032927605743
353,0.0322488202448
354,0.14924319715
355,0.0785255931127
356,0.00619053761753
357,0.00335620978987
358,0.156274034572
359,0.102810742737
360,0.125872382736
361,0.0904882864607
362,0.0165140750935
363,0.0414571388408
364,0.100475092837
365,0.0845358349283
366,0.0155411773766
367,0.127176353825
368,0.0461806563335
369,0.045081811272
370,0.0930531452748
371,0.00879409239024
372,0.0028323546644
373,0.0268937814442
374,0.0337010120541
375,0.00889315118751
376,0.0700619104053
377,0.00608806297181
378,0.140385981686
379,0.168157438051
380,0.173504508568
381,0.0413804951667
382,0.0191754221094
383,0.0235048771368
384,0.00514205717656
385,0.0809040601694
386,0.0376848422432
387,0.0327234697367
388,0.0242613643286
389,0.0643906106802
390,0.137643985456
391,0.0167861156357
392,0.050871721551
393,0.0182105032863
394,0.0282314445217
395,0.127854698614
396,0.0158103966427
397,0.0142326403135
398,0.109122289408
399,0.0253736256504
400,0.110551994017
401,0.0470404043301
402,0.00528226612933
403,0.132488128547
404,0.127236195866
405,0.0532634424418
406,0.0602331276847
407,0.00841201026035
408,0.0171635355391
409,0.0646215749494
410,0.0207910471521
411,0.00688048018844
412,0.0382305730139
413,0.0132763327855
414,0.005002302014
415,0.0270513721261
416,0.0575608038917
417,0.0469966048256
418,0.0492724834568
419,0.0567544865151
420,0.0920593589703
421,0.126469175516
422,0.0600048141545
423,0.0383861320817
424,0.0288007247179
425,0.13249246291
426,0.0782384846591
427,0.00609433165844
428,0.0777596881868
429,0.0430569213259
430,0.0406504806084
431,0.0017148345481
432,0.114613816098
433,0.0664549983026
434,0.021068863098
435,0.0361702553183
436,0.0644188011882
437,0.0357087239676
438,0.0340201788284
439,0.0560318896841
440,0.134909870482
441,0.0728398192119
442,0.0169118556344
443,0.0517053875523
444,0.0491486090966
445,0.0720488557178
446,0.0988063370952
447,0.0216123427999
448,0.0247011776061
449,0.0125750717366
450,0.124177119848
451,0.074528310475
452,0.0891962120521
453,0.0522015704098
454,0.0097945207624
455,0.160956256147
456,0.0198333338644
457,0.0981373797653
458,0.0917279626161
459,0.0415976608592
460,0.0655198259852
461,0.0250184018231
462,0.111665123913
463,0.104202860134
464,0.0675798052626
465,0.16885246449
466,0.104901134896
467,0.0970739201543
468,0.0426199139433
469,0.178557769419
470,0.0215007042874
471,0.00463762450427
472,0.148384577852
473,0.0248791688773
474,0.101701457046
475,0.0522063279187
476,0.0411354710512
477,0.0223105189809
478,0.0462989497646
479,0.0769641546857
480,0.0191294631823
481,0.00977250556662
482,0.0219583993877
483,0.176142245213
484,0.140610819249
485,0.0625895118277
486,0.000857351114458
487,0.00197326274768
488,0.0887609467992
489,0.167957061495
490,0.0375956958675
491,0.0803389064676
492,0.0133881474248
493,0.117729503062
494,0.0609636010144
495,0.0287301923772
496,0.257854473685
497,0.0249899899034
498,0.0495316020749
499,0.028806028791
500,0.112569738313
501,0.113727355016
502,0.0253330919675
503,0.0311350144932
504,0.0408833004238
505,0.0194132585411
506,0.0391561477389
507,0.158144398392
508,0.192425635323
509,0.108876020527
510,0.0465047394511
511,0.0090306552744
512,0.053788074916
513,0.017292450249
514,0.120373063722
515,0.0358965852404
516,0.0656626218539
517,0.0742280098651
518,0.197958275916
519,0.0136078362567
520,0.0693422953802
521,0.0219149805864
522,0.11716919312
523,0.0539041888134
524,0.0368786858857
525,0.0704015125284
526,0.0542679153836
527,0.0414066867335
528,0.0325247684094
529,0.0245228466084
530,0.0386509252934
531,0.0188322396719
532,0.0921991857062
533,0.0713188310543
534,0.0135438316926
535,0.0208077715408
536,0.0911215367778
537,0.019351659701
538,0.0229701299786
539,0.168774649528
540,0.0728045324405
541,0.0426700484655
542,0.1244268044
543,0.00103828662872
544,0.0437232465972
545,0.00109383831451
546,0.0848407493009
547,0.0717504402627
548,0.175825902825
549,0.0730880538709
550,0.0218976830363
551,0.0691340955399
552,0.0122090098337
553,0.00396592553868
554,0.0139205943829
555,0.0227462805903
556,0.0838012231771
557,0.152792227303
558,0.0128607750374
559,0.0761928554382
560,0.102200095776
561,0.075306394663
562,0.00312126549947
563,0.0319256389414
564,0.0932180968869
565,0.126832071044
566,0.018943264532
567,0.0180670123694
568,0.0475608405442
569,0.000921917316706
570,0.0556879181549
571,0.0669187228276
572,0.13937315213
573,0.0946888527671
574,0.0563958946571
575,0.0260681448534
576,0.125299796346
577,0.129113033309
578,0.00884153864408
579,0.0116819664204
580,0.022013472638
581,0.0513518562649
582,0.0513741509847
583,0.00120124215041
584,0.0395956672858
585,0.0598761933679
586,0.0588097189881
587,0.0276007156678
588,0.0233213857354
589,0.0477256221784
590,0.0096156500249
591,0.127999533957
592,0.13230229361
593,0.0188120751114
594,0.0985667832893
595,0.0597047376079
596,0.0547777445979
597,0.00533821395278
598,0.042506344892
599,0.0160697869892
600,0.0247685082167
601,0.0653662280145
602,0.0171254059414
603,0.0263611645156
604,0.0383200441803
605,0.0111976832677
606,0.0371307819154
607,0.0606600406259
608,0.112515854815
609,0.108093582391
610,0.0342166618269
611,0.0270046538662
612,0.152519571777
613,0.123289703476
614,0.0627157128673
615,0.0861210200245
616,0.0728004813978
617,0.0691268083066
618,0.012794570931
619,0.0696402360422
620,0.0157730786494
621,0.0479225123223
622,0.0451193621279
623,0.196331859509
624,0.125732065767
625,0.101915344456
626,0.0854457585911
627,0.0773224738726
628,0.102325397002
629,0.0269488564003
630,0.0337167559669
631,0.0487211830095
632,0.0453672239181
633,0.0988982636368
634,0.0403386472753
635,0.0275963496989
636,0.0133977018013
637,0.069945176432
638,0.0766372419212
639,0.0285449892503
640,0.116262935712
641,0.035590872261
642,0.0335944907468
643,0.00513376455313
644,0.0939994735297
645,0.0715356602068
646,0.124948990143
647,0.0964043672558
648,0.0507450331966
649,0.0544522145082
650,0.0498121204946
651,0.0387336955252
652,0.0483340211873
653,0.0183817436179
654,0.113865199288
655,0.00790989952132
656,0.0770135666414
657,0.0063389045618
658,0.0245336025067
659,0.00937480743919
660,0.0319192612366
661,0.0156143461031
662,0.00763299250306
663,0.037835931306
664,0.00440995309187
665,0.00704344141873
666,0.0807063185213
667,0.0226400758645
668,0.142905367076
669,0.0354870529274
670,0.151621660773
671,0.0435258542437
672,0.172414751331
673,0.0062856582246
674,0.0786255160272
675,0.00274030580598
676,0.171630430125
677,0.0580018354441
678,0.0336526601386
679,0.0529830115258
680,0.00927634696628
681,0.0589929950381
682,0.0123392272137
683,0.0383411356305
684,0.101736437131
685,0.00636209434243
686,0.000317420264238
687,0.0379956092568
688,0.0306769829994
689,0.0694029494887
690,0.014048488693
691,0.0058649508167
692,0.0197731690587
693,0.0114128937758
694,0.108650099403
695,0.0211083416139
696,0.086202865568
697,0.0811324289364
698,0.0282443430983
699,0.00875071397859
700,0.00216446297318
701,0.127306110452
702,0.022898710343
703,0.00814111070832
704,0.0149398288482
705,0.0144978928827
706,0.0180855334225
707,0.00648126210023
708,0.0273209179986
709,0.0913611549568
710,0.121416138366
711,0.065374971938
712,0.0535035108565
713,0.000550003764676
714,0.0631183100768
715,0.0226714532715
716,0.00932545480014
717,0.00393282363067
718,0.110567695705
719,0.019804740816
720,0.0900029701427
721,0.0518418432621
722,0.0122276205172
723,0.0541475954456
724,0.120601584121
725,0.0911236679912
726,0.0718027508897
727,0.038134943733
728,0.0794448583238
729,0.029957737513
730,0.0264618525749
731,0.0482048802233
732,0.0232661918712
733,0.0229791767937
734,0.0876117298196
735,0.0329443825422
736,0.027712087849
737,0.0658141099604
738,0.060514450627
739,0.0025881644783
740,0.0215081324497
741,0.134580189617
742,0.0874370458387
743,0.0415633203025
744,0.00627252177444
745,0.0143912002177
746,0.0821484734635
747,0.110031558926
748,0.0162137650169
749,0.0844931379216
750,0.0552724048524
751,0.147898535854
752,0.189119293047
753,0.0189205677653
754,0.0642149348031
755,0.00524720053308
756,0.0893380666602
757,0.0760243018985
758,0.0390394655661
759,0.0417783776739
760,0.0261474395589
761,0.0457894793785
762,0.0063327502219
763,0.0118842688312
764,0.0212696229117
765,0.0109139036967
766,0.110518620726
767,0.0297955161225
768,0.054521018285
769,0.088193785187
770,0.0285837619853
771,0.105327559038
772,0.0263969217728
773,0.0326034441531
774,0.0215437538422
775,0.0708839615081
776,0.0594588463092
777,0.0269700862242
778,0.00637462329851
779,0.0461313479955
780,0.00707096203499
781,0.00149873457746
782,0.0108751688047
783,0.0412931224552
784,0.0453989267699
785,0.095082171206
786,0.0360593421113
787,0.0623758421346
788,0.10541036635
789,0.0499166386514
790,0.107242118425
791,0.0259043671889
792,0.0769293921884
793,0.0927927743336
794,0.0518130475773
795,0.0278727627286
796,0.00119010070259
797,0.0428166655534
798,0.032586841169
799,0.0637210395224
800,0.00042310384247
801,0.0342345276639
802,0.084430940381
803,0.0309244233312
804,0.0290037844532
805,0.0559702999211
806,0.0326437914179
807,0.0485461955178
808,0.130564062171
809,0.0579253119372
810,0.054388715026
811,0.00344565198012
812,0.00925665120147
813,0.0353311466957
814,0.0592593031588
815,0.0458364083629
816,0.00184783093689
817,0.0498661568532
818,0.00669448941139
819,0.00108826844869
820,0.0363404100387
821,0.0310580379362
822,0.0337524979284
823,0.0355669962603
824,0.0285458236974
825,0.00644004564633
826,0.0447706110338
827,0.0290020237581
828,0.0843878277846
829,0.113409921653
830,0.0598329809698
831,0.0308396399719
832,0.00613137809188
